customer_id,age,gender,city,subscription_type,signup_date,monthly_spend,satisfaction_score,review_text,churned
100548,26.0,male,Нижний Новгород,premium,2022-07-15,1971.916186711744,4.0,Рекомендую этот магазин всем друзьям,0
100627,33.0,male,Нижний Новгород,standard,2021-08-16,2116.3470243972124,1.0,Не рекомендую этот магазин никому,0
100172,43.0,male,Санкт-Петербург,standard,2021-12-31,1277.5130849146212,1.0,,1
100599,41.0,male,Москва,standard,2022-01-08,,4.0,"Прекрасное качество товара, рекомендую",0
100512,34.0,male,Казань,basic,2023-03-14,354.0217610929915,4.0,"Отличный сервис, всё понравилось!",1
100126,42.0,female,Казань,standard,2023-01-17,1397.8465683245654,3.0,"Нормально, но есть куда расти",0
100403,48.0,male,Санкт-Петербург,standard,2024-04-27,1106.3179643481906,5.0,"Отличный сервис, всё понравилось!",0
100536,46.0,female,Нижний Новгород,basic,2024-12-11,1055.4349246993238,5.0,Рекомендую этот магазин всем друзьям,0
100528,40.0,male,Казань,basic,2021-08-02,534.5995562834917,4.0,"Отличный сервис, всё понравилось!",1
100224,25.0,male,Москва,basic,2023-10-29,856.4287863563997,5.0,"Отличный сервис, всё понравилось!",0
100555,37.0,female,Екатеринбург,standard,2022-12-06,1622.3263217030758,4.0,"Очень доволен покупкой, спасибо магазину",0
100343,39.0,male,Казань,premium,2023-02-19,1805.3527551083387,3.0,"Могло быть и лучше, но сойдёт",0
100054,34.0,male,Санкт-Петербург,basic,2023-12-24,1194.238470424696,5.0,"Очень доволен покупкой, спасибо магазину",0
100220,30.0,male,Москва,basic,2021-09-23,982.0047278345758,4.0,"Отличный сервис, всё понравилось!",0
100130,27.0,female,Москва,standard,2022-07-11,1297.1384333765773,2.0,"Долго ждал доставку, очень разочарован",1
100011,49.0,other,Новосибирск,standard,2024-05-01,1637.736481375258,5.0,Рекомендую этот магазин всем друзьям,0
100516,42.0,female,Москва,basic,2023-03-12,628.8687003940847,4.0,"Прекрасное качество товара, рекомендую",0
100618,41.0,male,Казань,basic,2022-11-20,838.7659165169232,,"Быстрая доставка, буду заказывать ещё",0
100523,54.0,female,Екатеринбург,basic,2022-08-04,790.317827231837,3.0,Товар в целом соответствует описанию,1
100387,43.0,female,Казань,premium,2024-01-05,2837.8948402024917,2.0,"Ужасный опыт, больше не закажу",0
100517,46.0,other,Нижний Новгород,premium,2022-04-29,4209.780666106419,5.0,,0
100510,44.0,male,Москва,standard,2021-05-17,1166.13794100118,4.0,,0
100268,,male,Казань,basic,2023-08-12,,,Рекомендую этот магазин всем друзьям,0
100442,42.0,male,Москва,basic,2021-04-04,638.2755948366655,3.0,Товар в целом соответствует описанию,0
100497,16.0,female,Новосибирск,standard,2024-07-09,1278.9235167983588,,,0
100113,31.0,female,Нижний Новгород,basic,2021-05-07,719.811023988726,4.0,"Прекрасное качество товара, рекомендую",0
100233,42.0,male,Казань,basic,2021-11-08,500.30177343014924,3.0,"Могло быть и лучше, но сойдёт",0
100587,24.0,other,Новосибирск,standard,2024-02-11,1864.208085248697,2.0,"Долго ждал доставку, очень разочарован",1
100374,48.0,female,Нижний Новгород,basic,2021-02-28,825.7876886473559,3.0,Доставка была средней скорости,0
100234,52.0,female,Нижний Новгород,premium,2024-01-22,3520.2070511707566,4.0,"Отличный сервис, всё понравилось!",0
100537,32.0,male,Новосибирск,basic,2023-12-07,565.1741887900557,2.0,"Долго ждал доставку, очень разочарован",1
100318,30.0,female,Москва,basic,2023-10-08,902.9516938705277,4.0,"Очень доволен покупкой, спасибо магазину",0
100411,20.0,female,Москва,basic,2023-03-10,785.3784668700956,3.0,Товар в целом соответствует описанию,0
100604,30.0,male,Екатеринбург,basic,2022-06-18,509.0316096656658,3.0,"Нормально, но есть куда расти",0
100359,28.0,female,Москва,standard,2023-07-24,1761.7392045088914,4.0,"Быстрая доставка, буду заказывать ещё",0
100259,36.0,male,Нижний Новгород,premium,2024-08-16,,4.0,Рекомендую этот магазин всем друзьям,0
100283,49.0,female,Санкт-Петербург,basic,2021-03-22,,4.0,Рекомендую этот магазин всем друзьям,0
100377,36.0,male,Екатеринбург,standard,2022-11-27,2373.7170291843954,4.0,"Очень доволен покупкой, спасибо магазину",0
100385,19.0,female,Санкт-Петербург,basic,2021-06-08,721.7015164102812,3.0,Доставка была средней скорости,1
100225,39.0,male,Санкт-Петербург,premium,2021-05-17,4366.863119837786,4.0,"Очень доволен покупкой, спасибо магазину",0
100643,63.0,female,Новосибирск,premium,2021-01-31,3092.3226558938395,5.0,"Отличный сервис, всё понравилось!",0
100553,42.0,male,Новосибирск,standard,2022-09-17,2524.006144833209,3.0,Доставка была средней скорости,0
100473,35.0,female,Екатеринбург,standard,2023-02-04,1679.4938321116729,3.0,Товар в целом соответствует описанию,0
100348,45.0,female,Казань,basic,2024-12-28,683.6646172282415,4.0,Рекомендую этот магазин всем друзьям,0
100506,31.0,male,Санкт-Петербург,basic,2021-01-02,609.0370779990592,4.0,"Отличный сервис, всё понравилось!",0
100248,60.0,male,Москва,premium,2021-11-25,2694.5535713445297,4.0,"Быстрая доставка, буду заказывать ещё",0
100626,32.0,female,Казань,basic,2021-01-17,,5.0,"Прекрасное качество товара, рекомендую",0
100576,21.0,male,Казань,standard,2022-10-29,968.7860293418784,2.0,"Ужасный опыт, больше не закажу",0
100086,44.0,male,Казань,standard,2022-11-14,1585.2429605149457,3.0,"Нормально, но есть куда расти",1
100243,17.0,female,Новосибирск,basic,2024-01-31,888.7294221533912,3.0,"Нормально, но есть куда расти",0
100160,24.0,female,Нижний Новгород,basic,2024-07-27,916.4727879351537,2.0,"Долго ждал доставку, очень разочарован",0
100525,55.0,female,Нижний Новгород,standard,2023-10-30,629.2254130991299,3.0,"Нормально, но есть куда расти",0
100036,52.0,female,Новосибирск,basic,2022-03-01,494.4914171024642,2.0,Не рекомендую этот магазин никому,0
100541,18.0,female,Москва,basic,2022-08-13,,3.0,"Нормально, но есть куда расти",1
100171,30.0,female,Екатеринбург,premium,2022-03-16,2744.4675837257228,3.0,Товар в целом соответствует описанию,0
100578,53.0,male,Новосибирск,basic,2021-08-15,917.9486215855017,3.0,"Нормально, но есть куда расти",0
100570,40.0,female,Екатеринбург,premium,2021-08-06,43000.0,2.0,"Ужасный опыт, больше не закажу",1
100637,36.0,male,Москва,standard,2023-12-23,,4.0,"Очень доволен покупкой, спасибо магазину",0
100096,21.0,female,Санкт-Петербург,basic,2023-04-30,753.0506406061548,4.0,"Отличный сервис, всё понравилось!",0
100241,,male,Москва,premium,2024-02-05,3596.3757394135046,1.0,"Долго ждал доставку, очень разочарован",0
100461,42.0,male,Екатеринбург,standard,2024-10-29,1685.2437361233242,3.0,"Нормально, но есть куда расти",1
100554,62.0,male,Новосибирск,standard,2024-12-26,2551.484944069883,5.0,"Быстрая доставка, буду заказывать ещё",0
100592,41.0,female,Новосибирск,standard,2021-08-24,2146.2192493120233,4.0,"Быстрая доставка, буду заказывать ещё",0
100207,28.0,male,Екатеринбург,basic,2024-08-05,611.8058495671019,3.0,Доставка была средней скорости,0
100393,32.0,male,Казань,standard,2024-07-06,1408.1343729809134,1.0,Обслуживание оставляет желать лучшего,0
100398,41.0,female,Новосибирск,basic,2023-12-16,622.2762030797313,,"Плохое качество товара, не советую",1
100571,21.0,male,Москва,basic,2023-01-25,573.6416181513465,4.0,Рекомендую этот магазин всем друзьям,0
100218,54.0,female,Санкт-Петербург,standard,2022-11-03,1566.056515972258,5.0,"Отличный сервис, всё понравилось!",0
100005,16.0,male,Новосибирск,basic,2023-09-05,901.1880391783591,4.0,"Прекрасное качество товара, рекомендую",0
100603,53.0,female,Санкт-Петербург,premium,2022-11-25,2972.230669666494,2.0,Обслуживание оставляет желать лучшего,0
100547,40.0,female,Нижний Новгород,standard,2021-07-01,1651.4344349628752,4.0,"Отличный сервис, всё понравилось!",0
100099,43.0,female,Санкт-Петербург,standard,2021-06-27,1385.4051559034249,4.0,"Прекрасное качество товара, рекомендую",0
100407,37.0,female,Москва,basic,2021-07-08,932.9488414388777,4.0,"Очень доволен покупкой, спасибо магазину",0
100503,29.0,male,Новосибирск,premium,2022-04-28,2709.5988233091052,,Товар в целом соответствует описанию,0
100048,41.0,male,Нижний Новгород,basic,2024-12-20,618.747339339915,3.0,Товар в целом соответствует описанию,1
100033,32.0,female,Москва,standard,2022-02-23,2037.8331500688537,3.0,"Могло быть и лучше, но сойдёт",0
100201,42.0,male,Санкт-Петербург,standard,2022-03-26,1165.4246979127206,4.0,"Быстрая доставка, буду заказывать ещё",0
100135,20.0,male,Новосибирск,standard,2022-12-26,2320.593214637061,3.0,"Нормально, но есть куда расти",0
100028,,male,Казань,basic,2023-11-13,885.7675933173617,3.0,Товар в целом соответствует описанию,0
100594,18.0,other,Новосибирск,basic,2023-09-12,680.254988009133,4.0,"Отличный сервис, всё понравилось!",0
100231,20.0,male,Новосибирск,basic,2023-02-19,763.2245695380286,3.0,Доставка была средней скорости,0
100490,46.0,female,Казань,standard,2022-10-31,1900.1017266781435,3.0,Товар в целом соответствует описанию,0
100379,57.0,female,Нижний Новгород,standard,2023-02-01,1789.6685531352282,3.0,Доставка была средней скорости,0
100289,34.0,female,Москва,basic,2022-03-14,377.29054288578925,5.0,"Быстрая доставка, буду заказывать ещё",0
100419,37.0,male,Екатеринбург,premium,2024-10-23,3695.32013769713,5.0,"Отличный сервис, всё понравилось!",0
100392,39.0,male,Екатеринбург,basic,2021-03-20,616.0843160922307,5.0,"Очень доволен покупкой, спасибо магазину",0
100499,16.0,female,Москва,basic,2021-06-24,902.2697472366624,4.0,"Очень доволен покупкой, спасибо магазину",0
100139,62.0,female,Екатеринбург,premium,2024-03-15,3212.7072058896033,3.0,Доставка была средней скорости,0
100063,40.0,male,Москва,standard,2023-02-24,2161.249652353682,4.0,"Очень доволен покупкой, спасибо магазину",0
100472,33.0,female,Новосибирск,standard,2022-04-09,1110.5994360796274,,"Быстрая доставка, буду заказывать ещё",0
100129,30.0,male,Москва,standard,2022-07-22,1327.977747851128,3.0,"Нормально, но есть куда расти",1
100232,31.0,male,Екатеринбург,basic,2021-09-13,602.2086268785256,3.0,"Могло быть и лучше, но сойдёт",0
100521,26.0,female,Екатеринбург,basic,2022-12-21,1201.0690948551794,,"Прекрасное качество товара, рекомендую",0
100065,47.0,male,Казань,standard,2024-01-19,1962.3337083875406,2.0,Обслуживание оставляет желать лучшего,0
100015,44.0,female,Казань,standard,2023-10-18,924.8796990341283,2.0,"Долго ждал доставку, очень разочарован",0
100157,40.0,female,Москва,premium,2021-02-01,2727.442794785229,2.0,"Плохое качество товара, не советую",0
100041,47.0,male,Москва,basic,2024-09-08,866.436735039397,5.0,"Быстрая доставка, буду заказывать ещё",0
100493,35.0,male,Новосибирск,basic,2022-09-25,733.2568896829017,4.0,"Быстрая доставка, буду заказывать ещё",0
100380,33.0,female,Москва,basic,2022-02-17,,4.0,"Отличный сервис, всё понравилось!",1
100188,23.0,male,Нижний Новгород,premium,2023-01-18,4416.918618371748,5.0,"Отличный сервис, всё понравилось!",0
100217,44.0,male,Москва,basic,2023-05-17,1052.6346602277347,1.0,"Плохое качество товара, не советую",1
100053,21.0,female,Санкт-Петербург,standard,2022-07-29,1239.652183232746,3.0,Доставка была средней скорости,0
100338,42.0,male,Нижний Новгород,basic,2023-04-27,861.219690528262,2.0,"Долго ждал доставку, очень разочарован",0
100296,40.0,male,Казань,standard,2024-01-06,1258.2140002321776,4.0,,0
100252,42.0,female,Нижний Новгород,basic,2024-05-07,928.984125014561,2.0,"Долго ждал доставку, очень разочарован",1
100462,28.0,male,Казань,basic,2022-09-23,929.4330927062898,,"Отличный сервис, всё понравилось!",0
100456,40.0,male,Москва,standard,2024-01-12,2410.0254589535866,4.0,Рекомендую этот магазин всем друзьям,0
100055,32.0,male,Москва,standard,2021-04-09,2207.276773834397,5.0,,0
100270,130.0,female,Москва,basic,2024-09-03,1441.2232111416045,2.0,"Долго ждал доставку, очень разочарован",0
100202,55.0,female,Москва,basic,2021-07-19,836.9791981157284,4.0,Рекомендую этот магазин всем друзьям,0
100162,29.0,male,Нижний Новгород,standard,2021-12-02,2026.711926594231,5.0,"Очень доволен покупкой, спасибо магазину",0
100556,34.0,male,Санкт-Петербург,standard,2022-07-08,1630.7093014570503,4.0,"Очень доволен покупкой, спасибо магазину",0
100402,40.0,female,Москва,basic,2021-11-18,702.5279250869635,3.0,,0
100477,51.0,male,Екатеринбург,standard,2024-05-03,1154.4044172212668,4.0,"Отличный сервис, всё понравилось!",0
100106,36.0,male,Москва,standard,2022-05-14,1571.6597356935733,5.0,Рекомендую этот магазин всем друзьям,0
100566,47.0,male,Новосибирск,basic,2023-04-10,1265.8080654036485,,"Плохое качество товара, не советую",0
100390,21.0,male,Санкт-Петербург,basic,2023-09-19,1030.662436668852,3.0,"Могло быть и лучше, но сойдёт",1
100002,26.0,male,Москва,standard,2022-05-16,1409.3467312398045,4.0,"Отличный сервис, всё понравилось!",0
100633,33.0,other,Новосибирск,basic,2024-12-16,957.636446412833,4.0,"Быстрая доставка, буду заказывать ещё",1
100562,42.0,male,Казань,basic,2021-03-26,670.8082171240042,4.0,"Отличный сервис, всё понравилось!",0
100081,43.0,female,Москва,basic,2023-06-06,636.4125073926959,3.0,Товар в целом соответствует описанию,0
100206,37.0,female,Новосибирск,standard,2024-07-27,2049.940944121431,3.0,Товар в целом соответствует описанию,0
100035,45.0,female,Санкт-Петербург,basic,2022-01-22,853.8294558600619,2.0,Обслуживание оставляет желать лучшего,0
100509,31.0,female,Москва,basic,2021-10-12,,5.0,Рекомендую этот магазин всем друзьям,0
100428,59.0,male,Санкт-Петербург,standard,2024-02-23,2121.978217671263,3.0,"Могло быть и лучше, но сойдёт",0
100455,39.0,female,Казань,standard,2023-02-22,1966.7749146408592,4.0,"Прекрасное качество товара, рекомендую",0
100367,29.0,female,Екатеринбург,basic,2021-02-01,1031.8711234409855,,"Очень доволен покупкой, спасибо магазину",0
100092,37.0,male,Нижний Новгород,basic,2022-08-06,653.5762721462927,5.0,"Быстрая доставка, буду заказывать ещё",0
100340,45.0,female,Казань,basic,2023-07-05,580.5016932014357,3.0,Доставка была средней скорости,1
100565,49.0,male,Екатеринбург,basic,2022-07-29,969.0056828295601,5.0,"Быстрая доставка, буду заказывать ещё",0
100346,16.0,other,Екатеринбург,basic,2024-01-30,541.9307887468701,4.0,,0
100242,37.0,male,Санкт-Петербург,premium,2021-09-30,2502.901373421095,4.0,"Отличный сервис, всё понравилось!",1
100014,52.0,male,Москва,basic,2023-07-10,665.4922856493505,4.0,"Прекрасное качество товара, рекомендую",1
100316,34.0,female,Санкт-Петербург,standard,2021-11-13,1453.023002093657,3.0,Доставка была средней скорости,0
100601,44.0,male,Екатеринбург,premium,2022-08-25,3454.907503151813,1.0,"Долго ждал доставку, очень разочарован",0
100388,44.0,male,Санкт-Петербург,standard,2022-02-25,679.9283815527633,3.0,"Нормально, но есть куда расти",0
100274,,female,Нижний Новгород,standard,2022-04-07,1575.2474370514174,5.0,"Прекрасное качество товара, рекомендую",0
100167,49.0,male,Казань,standard,2024-03-15,-800.0,2.0,Обслуживание оставляет желать лучшего,0
100342,42.0,male,Москва,basic,2022-05-31,947.7404690867091,4.0,"Очень доволен покупкой, спасибо магазину",0
100485,37.0,female,Санкт-Петербург,standard,2021-11-24,862.5892892587625,2.0,Обслуживание оставляет желать лучшего,0
100608,43.0,female,Екатеринбург,basic,2023-05-18,1145.7950235210233,4.0,"Прекрасное качество товара, рекомендую",0
100505,16.0,male,Нижний Новгород,basic,2023-02-24,385.6143965302932,2.0,Обслуживание оставляет желать лучшего,0
100244,20.0,male,Санкт-Петербург,basic,2022-12-27,960.4202444686423,5.0,"Быстрая доставка, буду заказывать ещё",0
100567,36.0,male,Москва,basic,2023-06-14,973.09408947195,2.0,,0
100563,39.0,male,Санкт-Петербург,standard,2022-08-19,1581.8775834647054,4.0,Рекомендую этот магазин всем друзьям,0
100190,58.0,female,Москва,premium,2024-03-24,3191.423486823708,4.0,"Быстрая доставка, буду заказывать ещё",0
100476,,male,Москва,standard,2022-08-29,1703.443825264843,4.0,"Прекрасное качество товара, рекомендую",0
100511,19.0,other,Санкт-Петербург,standard,2022-04-05,1475.090257329702,4.0,"Быстрая доставка, буду заказывать ещё",1
100059,28.0,female,Москва,standard,2021-11-01,1709.0381432259837,1.0,"Плохое качество товара, не советую",1
100475,45.0,female,Екатеринбург,standard,2022-08-29,515.5773387627464,3.0,Доставка была средней скорости,0
100561,37.0,male,Москва,basic,2023-05-16,1034.8622872795916,2.0,Не рекомендую этот магазин никому,0
100253,59.0,female,Казань,standard,2021-06-08,2546.654056933031,2.0,Обслуживание оставляет желать лучшего,1
100022,30.0,female,Санкт-Петербург,standard,2021-11-02,1024.4237794502894,5.0,"Очень доволен покупкой, спасибо магазину",0
100314,43.0,female,Екатеринбург,premium,2022-05-29,2649.277096775918,4.0,"Отличный сервис, всё понравилось!",0
100460,38.0,male,Санкт-Петербург,standard,2023-08-23,1723.184502919134,3.0,Товар в целом соответствует описанию,0
100161,26.0,other,Санкт-Петербург,standard,2022-03-31,,5.0,"Прекрасное качество товара, рекомендую",1
100277,29.0,male,Казань,standard,2023-05-14,1924.7749848527321,4.0,"Прекрасное качество товара, рекомендую",0
100192,36.0,male,Москва,basic,2022-06-03,497.88644967575925,4.0,"Прекрасное качество товара, рекомендую",0
100386,28.0,male,Нижний Новгород,basic,2024-09-10,757.405403097539,4.0,Рекомендую этот магазин всем друзьям,1
100414,47.0,male,Москва,standard,2024-04-21,1864.1217966561755,2.0,"Долго ждал доставку, очень разочарован",1
100492,42.0,female,Новосибирск,standard,2021-01-30,1136.793892105835,5.0,"Быстрая доставка, буду заказывать ещё",1
100344,43.0,female,Санкт-Петербург,basic,2023-09-20,692.2693711327076,3.0,Доставка была средней скорости,0
100309,45.0,female,Санкт-Петербург,basic,2024-02-24,1054.0526758740357,5.0,"Очень доволен покупкой, спасибо магазину",0
100131,-5.0,male,Санкт-Петербург,premium,2021-03-30,4214.901699431712,4.0,"Очень доволен покупкой, спасибо магазину",0
100100,27.0,female,Москва,premium,2022-11-21,3402.1132839576767,4.0,"Очень доволен покупкой, спасибо магазину",0
100373,48.0,male,Екатеринбург,basic,2022-09-04,719.0168590145181,,"Могло быть и лучше, но сойдёт",0
100088,38.0,female,Москва,basic,2023-06-16,828.5897430479066,4.0,,0
100459,42.0,male,Казань,premium,2022-11-08,2976.9274501982995,4.0,"Отличный сервис, всё понравилось!",0
100331,56.0,male,Казань,basic,2022-11-02,1089.98307811532,5.0,"Прекрасное качество товара, рекомендую",1
100215,34.0,other,Москва,standard,2023-03-18,,4.0,"Очень доволен покупкой, спасибо магазину",0
100467,34.0,female,Екатеринбург,standard,2024-12-01,1213.2552800258597,4.0,"Отличный сервис, всё понравилось!",0
100122,,female,Екатеринбург,basic,2023-09-08,735.104826607194,5.0,"Быстрая доставка, буду заказывать ещё",0
100615,28.0,female,Санкт-Петербург,premium,2024-09-12,4469.250458315338,3.0,Доставка была средней скорости,1
100021,36.0,female,Санкт-Петербург,basic,2023-06-18,804.8089498079148,1.0,Обслуживание оставляет желать лучшего,1
100072,24.0,female,Новосибирск,basic,2022-07-30,844.2480097221594,2.0,Обслуживание оставляет желать лучшего,1
100107,27.0,female,Москва,basic,2023-08-14,1373.653450556433,3.0,"Могло быть и лучше, но сойдёт",0
100271,29.0,female,Москва,standard,2023-06-15,1473.530919914063,4.0,"Отличный сервис, всё понравилось!",0
100436,31.0,female,Москва,basic,2021-11-02,839.7237108840229,3.0,"Нормально, но есть куда расти",0
100103,34.0,female,Санкт-Петербург,basic,2023-10-12,1132.0928866863198,4.0,"Отличный сервис, всё понравилось!",0
